doc_id,filename,ext,rel_path,date,chars,norm_title,dup_of,status,priority_themes
D0547,轮动阶段，早盘快速拉升的跟风，要谨慎-2022.11.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\轮动阶段，早盘快速拉升的跟风，要谨慎-2022.11.17.docx,2022-11-17,200,轮动阶段，早盘快速拉升的跟风，要谨慎-2022.11.17,,OK,
D0548,轻易不要做T-2022.11.16.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\轻易不要做T-2022.11.16.docx,2022-11-16,221,轻易不要做T-2022.11.16,,OK,
D0549,连板公式的应用分析-2022.11.30.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\连板公式的应用分析-2022.11.30.docx,2022-11-30,498,连板公式的应用分析-2022.11.30,,OK,
D0550,通过账户管理来控制交易节奏-2022.11.14.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\通过账户管理来控制交易节奏-2022.11.14.docx,2022-11-14,336,通过账户管理来控制交易节奏-2022.11.14,,OK,仓位风控
D0551,遇到生意宝这类走势如何处理-2022.12.23.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\遇到生意宝这类走势如何处理-2022.12.23.docx,2022-12-23,494,遇到生意宝这类走势如何处理-2022.12.23,,OK,
D0552,遇见低开低走怎么办？时间轴止损-2022.12.8.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\遇见低开低走怎么办？时间轴止损-2022.12.8.docx,2022-12-08,238,遇见低开低走怎么办？时间轴止损-2022.12.8,,OK,
D0553,震荡市最忌讳什么&如何解决-2022.10.27.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\震荡市最忌讳什么&如何解决-2022.10.27.docx,2022-10-27,398,震荡市最忌讳什么&如何解决-2022.10.27,,OK,
D0554,预期和行动的不匹配，会造成很多困扰-2023.1.3.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\预期和行动的不匹配，会造成很多困扰-2023.1.3.docx,2023-01-03,225,预期和行动的不匹配，会造成很多困扰-2023.1.3,,OK,
D0555,套利票如何做以及选择-2022.7.06.docx,.docx,复盘哥工作室知识点（更新到0814）\套利票如何做以及选择-2022.7.06.docx,2022-07-06,266,套利票如何做以及选择-2022.7.06,,OK,
D0556,对前一天个股的处理策略-2022.7.26.docx,.docx,复盘哥工作室知识点（更新到0814）\对前一天个股的处理策略-2022.7.26.docx,2022-07-26,214,对前一天个股的处理策略-2022.7.26,,OK,
D0557,小周期炒作节奏-2022.6.28.docx,.docx,复盘哥工作室知识点（更新到0814）\小周期炒作节奏-2022.6.28.docx,2022-06-28,460,小周期炒作节奏-2022.6.28,,OK,
D0558,弱转强-2022.7.18.docx,.docx,复盘哥工作室知识点（更新到0814）\弱转强-2022.7.18.docx,2022-07-18,451,弱转强-2022.7.18,,OK,强势股模式
D0559,强趋势股从主升转震荡-2022.7.28.docx,.docx,复盘哥工作室知识点（更新到0814）\强趋势股从主升转震荡-2022.7.28.docx,2022-07-28,292,强趋势股从主升转震荡-2022.7.28,,OK,强势股模式
D0560,强转弱是卖点-2022.8.2.docx,.docx,复盘哥工作室知识点（更新到0814）\强转弱是卖点-2022.8.2.docx,2022-08-02,131,强转弱是卖点-2022.8.2,,OK,
D0561,情绪周期-2022.7.1.docx,.docx,复盘哥工作室知识点（更新到0814）\情绪周期-2022.7.1.docx,2022-07-01,963,情绪周期-2022.7.1,,OK,情绪周期
D0562,情绪转折和要转折，做空间板好还是次空间好-2022.8.4.docx,.docx,复盘哥工作室知识点（更新到0814）\情绪转折和要转折，做空间板好还是次空间好-2022.8.4.docx,2022-08-04,433,情绪转折和要转折，做空间板好还是次空间好-2022.8.4,,OK,情绪周期
D0563,情绪转折时的卖点-2022.8.4.docx,.docx,复盘哥工作室知识点（更新到0814）\情绪转折时的卖点-2022.8.4.docx,2022-08-04,168,情绪转折时的卖点-2022.8.4,,OK,情绪周期
D0564,抱团交易节奏-2022.7.27.docx,.docx,复盘哥工作室知识点（更新到0814）\抱团交易节奏-2022.7.27.docx,2022-07-27,282,抱团交易节奏-2022.7.27,,OK,
D0565,指数企稳特征-2022.6.23.docx,.docx,复盘哥工作室知识点（更新到0814）\指数企稳特征-2022.6.23.docx,2022-06-23,28,指数企稳特征-2022.6.23,,OK,
D0566,无催化首板直接一字如何区分强度-2022.7.12.docx,.docx,复盘哥工作室知识点（更新到0814）\无催化首板直接一字如何区分强度-2022.7.12.docx,2022-07-12,192,无催化首板直接一字如何区分强度-2022.7.12,,OK,
D0567,昨日周末课程结合案例解读-2022.8.1.docx,.docx,复盘哥工作室知识点（更新到0814）\昨日周末课程结合案例解读-2022.8.1.docx,2022-08-01,807,昨日周末课程结合案例解读-2022.8.1,,OK,
D0568,暴涨次日情绪分化程度与指数的关系-2022.7.19.docx,.docx,复盘哥工作室知识点（更新到0814）\暴涨次日情绪分化程度与指数的关系-2022.7.19.docx,2022-07-19,238,暴涨次日情绪分化程度与指数的关系-2022.7.19,,OK,情绪周期
D0569,有基本面的题材演绎过程-2022.6.21.docx,.docx,复盘哥工作室知识点（更新到0814）\有基本面的题材演绎过程-2022.6.21.docx,2022-06-21,285,有基本面的题材演绎过程-2022.6.21,,OK,
D0570,有踏空感后如何应对-2022.6.27.docx,.docx,复盘哥工作室知识点（更新到0814）\有踏空感后如何应对-2022.6.27.docx,2022-06-27,508,有踏空感后如何应对-2022.6.27,,OK,
D0571,板块初步高潮之后如何辨别强弱以及参与方式-2022.6.20.docx,.docx,复盘哥工作室知识点（更新到0814）\板块初步高潮之后如何辨别强弱以及参与方式-2022.6.20.docx,2022-06-20,384,板块初步高潮之后如何辨别强弱以及参与方式-2022.6.20,,OK,
D0572,板块加强与高潮的区别-2022.7.1.docx,.docx,复盘哥工作室知识点（更新到0814）\板块加强与高潮的区别-2022.7.1.docx,2022-07-01,73,板块加强与高潮的区别-2022.7.1,,OK,
D0573,板块发酵日的卡位-2022.7.19.docx,.docx,复盘哥工作室知识点（更新到0814）\板块发酵日的卡位-2022.7.19.docx,2022-07-19,635,板块发酵日的卡位-2022.7.19,,OK,
D0574,板块走强初期选股规则-2022.6.28.docx,.docx,复盘哥工作室知识点（更新到0814）\板块走强初期选股规则-2022.6.28.docx,2022-06-28,115,板块走强初期选股规则-2022.6.28,,OK,
D0575,板块轮动，低位首板，如何分析-2022.7.22.docx,.docx,复盘哥工作室知识点（更新到0814）\板块轮动，低位首板，如何分析-2022.7.22.docx,2022-07-22,265,板块轮动，低位首板，如何分析-2022.7.22,,OK,
D0576,止跌低吸，以培育钻石为例-2022.8.12.docx,.docx,复盘哥工作室知识点（更新到0814）\止跌低吸，以培育钻石为例-2022.8.12.docx,2022-08-12,430,止跌低吸，以培育钻石为例-2022.8.12,,OK,强势股模式
D0577,注意这类低位板的坑-2022.7.8.docx,.docx,复盘哥工作室知识点（更新到0814）\注意这类低位板的坑-2022.7.8.docx,2022-07-08,247,注意这类低位板的坑-2022.7.8,,OK,
D0578,活口博弈特征--2022.7.1.docx,.docx,复盘哥工作室知识点（更新到0814）\活口博弈特征--2022.7.1.docx,2022-07-01,288,活口博弈特征--2022.7.1,,OK,
D0579,活跃龙头博弈框架-2022.6.28.docx,.docx,复盘哥工作室知识点（更新到0814）\活跃龙头博弈框架-2022.6.28.docx,2022-06-28,85,活跃龙头博弈框架-2022.6.28,,OK,强势股模式
D0580,深交所异动规则改变-2022.7.14.docx,.docx,复盘哥工作室知识点（更新到0814）\深交所异动规则改变-2022.7.14.docx,2022-07-14,522,深交所异动规则改变-2022.7.14,,OK,
D0581,潜在发酵板块如何选股-2022.7.15.docx,.docx,复盘哥工作室知识点（更新到0814）\潜在发酵板块如何选股-2022.7.15.docx,2022-07-15,276,潜在发酵板块如何选股-2022.7.15,,OK,
D0582,说说交易风格的问题-2022.8.12.docx,.docx,复盘哥工作室知识点（更新到0814）\说说交易风格的问题-2022.8.12.docx,2022-08-12,299,说说交易风格的问题-2022.8.12,,OK,
D0583,课堂学习的目标-2022.7.15.docx,.docx,复盘哥工作室知识点（更新到0814）\课堂学习的目标-2022.7.15.docx,2022-07-15,555,课堂学习的目标-2022.7.15,,OK,
D0584,趋势低吸最怕的是什么-2022.7.11.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势低吸最怕的是什么-2022.7.11.docx,2022-07-11,333,趋势低吸最怕的是什么-2022.7.11,,OK,强势股模式
D0585,趋势板块节奏的问题-2022.7.14.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势板块节奏的问题-2022.7.14.docx,2022-07-14,404,趋势板块节奏的问题-2022.7.14,,OK,强势股模式
D0586,趋势板块调整2、3日后的低吸-2022.7.19.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势板块调整2、3日后的低吸-2022.7.19.docx,2022-07-19,117,趋势板块调整2、3日后的低吸-2022.7.19,,OK,强势股模式
D0587,趋势票箱体低吸案例-2022.7.6.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势票箱体低吸案例-2022.7.6.docx,2022-07-06,107,趋势票箱体低吸案例-2022.7.6,,OK,强势股模式
D0588,趋势票转折特征-2022.6.20.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势票转折特征-2022.6.20.docx,2022-06-20,216,趋势票转折特征-2022.6.20,,OK,强势股模式
D0589,趋势股怎样能做到持有-2022.7.26.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势股怎样能做到持有-2022.7.26.docx,2022-07-26,226,趋势股怎样能做到持有-2022.7.26,,OK,强势股模式
D0590,趋势股调整后的变盘低吸-2022.7.22.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势股调整后的变盘低吸-2022.7.22.docx,2022-07-22,483,趋势股调整后的变盘低吸-2022.7.22,,OK,强势股模式
D0591,趋势股追高如何处理-2022.7.8.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势股追高如何处理-2022.7.8.docx,2022-07-08,221,趋势股追高如何处理-2022.7.8,,OK,强势股模式
D0592,趋势走势上的知识点-2022.7.11.docx,.docx,复盘哥工作室知识点（更新到0814）\趋势走势上的知识点-2022.7.11.docx,2022-07-11,1197,趋势走势上的知识点-2022.7.11,,OK,强势股模式
D0593,跟风助攻需要顺势-2022.7.12.docx,.docx,复盘哥工作室知识点（更新到0814）\跟风助攻需要顺势-2022.7.12.docx,2022-07-12,404,跟风助攻需要顺势-2022.7.12,,OK,
D0594,跟风卡位龙头为什么需要换手-2022.6.24.docx,.docx,复盘哥工作室知识点（更新到0814）\跟风卡位龙头为什么需要换手-2022.6.24.docx,2022-06-24,257,跟风卡位龙头为什么需要换手-2022.6.24,,OK,强势股模式
D0595,连板公式结合案例解读-2022.8.2.docx,.docx,复盘哥工作室知识点（更新到0814）\连板公式结合案例解读-2022.8.2.docx,2022-08-02,475,连板公式结合案例解读-2022.8.2,,OK,
D0596,连板公式结合案例解读-2022.8.3.docx,.docx,复盘哥工作室知识点（更新到0814）\连板公式结合案例解读-2022.8.3.docx,2022-08-03,413,连板公式结合案例解读-2022.8.3,,OK,
D0597,连板梯队的择时和选择-2022.7.28.docx,.docx,复盘哥工作室知识点（更新到0814）\连板梯队的择时和选择-2022.7.28.docx,2022-07-28,361,连板梯队的择时和选择-2022.7.28,,OK,
D0598,连板结构解析-2022.7.11.docx,.docx,复盘哥工作室知识点（更新到0814）\连板结构解析-2022.7.11.docx,2022-07-11,377,连板结构解析-2022.7.11,,OK,
D0599,逻辑审美框架-2022.7.15.docx,.docx,复盘哥工作室知识点（更新到0814）\逻辑审美框架-2022.7.15.docx,2022-07-15,949,逻辑审美框架-2022.7.15,,OK,
D0600,长趋势，强趋势，以及各种买法-2022.8.5.docx,.docx,复盘哥工作室知识点（更新到0814）\长趋势，强趋势，以及各种买法-2022.8.5.docx,2022-08-05,375,长趋势，强趋势，以及各种买法-2022.8.5,,OK,强势股模式
D0601,长逻辑与短期交易之间的关系-2022.7.7.docx,.docx,复盘哥工作室知识点（更新到0814）\长逻辑与短期交易之间的关系-2022.7.7.docx,2022-07-07,726,长逻辑与短期交易之间的关系-2022.7.7,,OK,
D0602,长逻辑板块止跌低吸-2022.6.22.docx,.docx,复盘哥工作室知识点（更新到0814）\长逻辑板块止跌低吸-2022.6.22.docx,2022-06-22,194,长逻辑板块止跌低吸-2022.6.22,,OK,强势股模式
D0603,长逻辑板块趋于结束特征-2022.6.20.docx,.docx,复盘哥工作室知识点（更新到0814）\长逻辑板块趋于结束特征-2022.6.20.docx,2022-06-20,132,长逻辑板块趋于结束特征-2022.6.20,,OK,
D0604,题材的挖掘以及参与节点-2022.7.13.docx,.docx,复盘哥工作室知识点（更新到0814）\题材的挖掘以及参与节点-2022.7.13.docx,2022-07-13,1360,题材的挖掘以及参与节点-2022.7.13,,OK,
D0605,龙一龙二的共生与博弈-2022.7.12.docx,.docx,复盘哥工作室知识点（更新到0814）\龙一龙二的共生与博弈-2022.7.12.docx,2022-07-12,311,龙一龙二的共生与博弈-2022.7.12,,OK,
D0606,龙头战法的精髓-2022.7.29.docx,.docx,复盘哥工作室知识点（更新到0814）\龙头战法的精髓-2022.7.29.docx,2022-07-29,214,龙头战法的精髓-2022.7.29,,OK,强势股模式
D0607,龙头的明显都是滞后性的-2022.6.28.docx,.docx,复盘哥工作室知识点（更新到0814）\龙头的明显都是滞后性的-2022.6.28.docx,2022-06-28,195,龙头的明显都是滞后性的-2022.6.28,,OK,强势股模式
D0608,强势股的低吸和追涨.docx,.docx,强势股的低吸和追涨.docx,,1182,强势股的低吸和追涨,,OK,强势股模式
D0609,情绪周期.docx,.docx,情绪周期.docx,,0,情绪周期,,OK,情绪周期
D0610,板块推演术.docx,.docx,板块推演术.docx,,5112,板块推演术,,OK,
D0611,满仓单调--交易体系探讨.docx,.docx,满仓单调--交易体系探讨.docx,,1433,满仓单调--交易体系探讨,,OK,仓位风控
D0612,稳定盈利训练手册 （20221230）PDF.pdf,.pdf,稳定盈利训练手册 （20221230）PDF.pdf,2022-12-30,19963,稳定盈利训练手册PDF,,OK,
D0613,第十节：基于产业链轮动的预判低吸.docx,.docx,第十节：基于产业链轮动的预判低吸.docx,,4715,第十节：基于产业链轮动的预判低吸,,OK,强势股模式
D0614,一板次日的集合竞价成交量.pdf,.pdf,重要多读\一板次日的集合竞价成交量.pdf,2017-11-25,4311,一板次日的集合竞价成交量,,OK,
D0615,如何卖在分时高点.pdf,.pdf,重要多读\如何卖在分时高点.pdf,2017-09-02,7218,如何卖在分时高点,,OK,
D0616,如何在涨停潮次日辨别题材持续性.pdf,.pdf,重要多读\如何在涨停潮次日辨别题材持续性.pdf,2019-04-13,25534,如何在涨停潮次日辨别题材持续性,,OK,情绪周期|实用指标
D0617,系统的介绍一下弱转强.pdf,.pdf,重要多读\系统的介绍一下弱转强.pdf,2018-07-14,5546,系统的介绍一下弱转强,,OK,强势股模式
D0618,适合普通人的龙头模式 (1).docx,.docx,重要多读\适合普通人的龙头模式 (1).docx,,3853,适合普通人的龙头模式(1),,OK,强势股模式
D0619,量化一下启动标准.docx,.docx,量化一下启动标准.docx,,1838,量化一下启动标准,,OK,启动标准
